Source;Target
17189.0;15503.0
17189.0;15520.0
17189.0;15664.0
17189.0;15976.0
17189.0;16056.0
17189.0;16212.0
17189.0;16222.0
17189.0;16374.0
17189.0;16399.0
17189.0;16788.0
17189.0;17486.0
17189.0;17507.0
17189.0;17604.0
17189.0;17786.0
17189.0;17889.0
17189.0;18228.0
17486.0;12350.0
17486.0;12872.0
17486.0;12988.0
17486.0;13151.0
17486.0;13259.0
17486.0;13350.0
17486.0;13565.0
17486.0;13598.0
17486.0;14335.0
17486.0;14375.0
17486.0;14549.0
17486.0;14619.0
17486.0;14896.0
17486.0;14965.0
17486.0;15092.0
17486.0;15303.0
17486.0;15406.0
17486.0;15457.0
17486.0;15503.0
17486.0;15520.0
17486.0;15664.0
17486.0;15976.0
17486.0;16056.0
17486.0;16212.0
17486.0;16222.0
17486.0;16374.0
17486.0;16399.0
17486.0;16788.0
17486.0;17189.0
17486.0;17507.0
17486.0;17604.0
17486.0;17786.0
17486.0;17889.0
17486.0;18228.0
17507.0;12350.0
17507.0;12872.0
17507.0;12988.0
17507.0;13151.0
17507.0;13259.0
17507.0;13350.0
17507.0;13565.0
17507.0;13598.0
17507.0;14335.0
17507.0;14375.0
17507.0;14549.0
17507.0;14619.0
17507.0;14896.0
17507.0;14965.0
17507.0;15092.0
17507.0;15303.0
17507.0;15406.0
17507.0;15457.0
17507.0;15503.0
17507.0;15520.0
17507.0;15664.0
17507.0;15976.0
17507.0;16056.0
17507.0;16212.0
17507.0;16222.0
17507.0;16374.0
17507.0;16399.0
17507.0;16788.0
17507.0;17189.0
17507.0;17486.0
17507.0;17604.0
17507.0;17786.0
17507.0;17889.0
17507.0;18228.0
17604.0;12350.0
17604.0;12872.0
17604.0;12988.0
17604.0;13151.0
17604.0;13259.0
17604.0;13350.0
17604.0;13565.0
17604.0;13598.0
17604.0;14335.0
17604.0;14375.0
17604.0;14549.0
17604.0;14619.0
17604.0;14896.0
17604.0;14965.0
17604.0;15092.0
17604.0;15303.0
17604.0;15406.0
17604.0;15457.0
17604.0;15503.0
17604.0;15520.0
17604.0;15664.0
17604.0;15976.0
17604.0;16056.0
17604.0;16212.0
17604.0;16222.0
17604.0;16374.0
17604.0;16399.0
17604.0;16788.0
17604.0;17189.0
17604.0;17486.0
17604.0;17507.0
17604.0;17786.0
17604.0;17889.0
17604.0;18228.0
17786.0;12350.0
17786.0;12872.0
17786.0;12988.0
17786.0;13151.0
17786.0;13259.0
17786.0;13350.0
17786.0;13565.0
17786.0;13598.0
17786.0;14335.0
17786.0;14375.0
17786.0;14549.0
17786.0;14619.0
17786.0;14896.0
17786.0;14965.0
17786.0;15092.0
17786.0;15303.0
17786.0;15406.0
17786.0;15457.0
17786.0;15503.0
17786.0;15520.0
17786.0;15664.0
17786.0;15976.0
17786.0;16056.0
17786.0;16212.0
17786.0;16222.0
17786.0;16374.0
17786.0;16399.0
17786.0;16788.0
17786.0;17189.0
17786.0;17486.0
17786.0;17507.0
17786.0;17604.0
17786.0;17889.0
17786.0;18228.0
17889.0;12350.0
17889.0;12872.0
17889.0;12988.0
17889.0;13151.0
17889.0;13259.0
17889.0;13350.0
17889.0;13565.0
17889.0;13598.0
17889.0;14335.0
17889.0;14375.0
17889.0;14549.0
17889.0;14619.0
17889.0;14896.0
17889.0;14965.0
17889.0;15092.0
17889.0;15303.0
17889.0;15406.0
17889.0;15457.0
17889.0;15503.0
17889.0;15520.0
17889.0;15664.0
17889.0;15976.0
17889.0;16056.0
17889.0;16212.0
17889.0;16222.0
17889.0;16374.0
17889.0;16399.0
17889.0;16788.0
17889.0;17189.0
17889.0;17486.0
17889.0;17507.0
17889.0;17604.0
17889.0;17786.0
17889.0;18228.0
18228.0;12350.0
18228.0;12872.0
18228.0;12988.0
18228.0;13151.0
18228.0;13259.0
18228.0;13350.0
18228.0;13565.0
18228.0;13598.0
18228.0;14335.0
18228.0;14375.0
18228.0;14549.0
18228.0;14619.0
18228.0;14896.0
18228.0;14965.0
18228.0;15092.0
18228.0;15303.0
18228.0;15406.0
18228.0;15457.0
18228.0;15503.0
18228.0;15520.0
18228.0;15664.0
18228.0;15976.0
18228.0;16056.0
18228.0;16212.0
18228.0;16222.0
18228.0;16374.0
18228.0;16399.0
18228.0;16788.0
18228.0;17189.0
18228.0;17486.0
18228.0;17507.0
18228.0;17604.0
18228.0;17786.0
18228.0;17889.0
12350.0;12510.0
12350.0;12797.0
12350.0;12832.0
12350.0;12982.0
12350.0;13255.0
12350.0;13385.0
12350.0;13485.0
12350.0;13503.0
12350.0;13506.0
12350.0;13621.0
12350.0;13707.0
12350.0;13712.0
12350.0;13786.0
12350.0;13927.0
12350.0;14651.0
12350.0;15012.0
12350.0;15091.0
12350.0;15314.0
12350.0;15360.0
12350.0;15554.0
12350.0;15766.0
12350.0;16026.0
12350.0;16097.0
12350.0;16147.0
12350.0;16202.0
12350.0;16337.0
12350.0;16347.0
12350.0;16354.0
12350.0;16372.0
12350.0;16411.0
12350.0;16499.0
12350.0;16650.0
12350.0;16680.0
12350.0;16758.0
12350.0;16763.0
12350.0;16846.0
12350.0;16848.0
12350.0;16967.0
12350.0;17111.0
12350.0;17297.0
12350.0;17333.0
12350.0;17433.0
12350.0;17438.0
12350.0;17604.0
12350.0;17859.0
12350.0;17898.0
12350.0;17928.0
12350.0;17987.0
12350.0;18013.0
12510.0;12350.0
12510.0;12797.0
12510.0;12832.0
12510.0;12982.0
12510.0;13255.0
12510.0;13385.0
12510.0;13485.0
12510.0;13503.0
12510.0;13506.0
12510.0;13621.0
12510.0;13707.0
12510.0;13712.0
12510.0;13786.0
12510.0;13927.0
12510.0;14651.0
12510.0;15012.0
12510.0;15091.0
12510.0;15314.0
12510.0;15360.0
12510.0;15554.0
12510.0;15766.0
12510.0;16026.0
12510.0;16097.0
12510.0;16147.0
12510.0;16202.0
12510.0;16337.0
12510.0;16347.0
12510.0;16354.0
12510.0;16372.0
12510.0;16411.0
12510.0;16499.0
12510.0;16650.0
12510.0;16680.0
12510.0;16758.0
12510.0;16763.0
12510.0;16846.0
12510.0;16848.0
12510.0;16967.0
12510.0;17111.0
12510.0;17297.0
12510.0;17333.0
12510.0;17433.0
12510.0;17438.0
12510.0;17604.0
12510.0;17859.0
12510.0;17898.0
12510.0;17928.0
12510.0;17987.0
12510.0;18013.0
12797.0;12350.0
12797.0;12510.0
12797.0;12832.0
12797.0;12982.0
12797.0;13255.0
12797.0;13385.0
12797.0;13485.0
12797.0;13503.0
12797.0;13506.0
12797.0;13621.0
12797.0;13707.0
12797.0;13712.0
12797.0;13786.0
12797.0;13927.0
12797.0;14651.0
12797.0;15012.0
12797.0;15091.0
12797.0;15314.0
12797.0;15360.0
12797.0;15554.0
12797.0;15766.0
12797.0;16026.0
12797.0;16097.0
12797.0;16147.0
12797.0;16202.0
12797.0;16337.0
12797.0;16347.0
12797.0;16354.0
12797.0;16372.0
12797.0;16411.0
12797.0;16499.0
12797.0;16650.0
12797.0;16680.0
12797.0;16758.0
12797.0;16763.0
12797.0;16846.0
12797.0;16848.0
12797.0;16967.0
12797.0;17111.0
12797.0;17297.0
12797.0;17333.0
12797.0;17433.0
12797.0;17438.0
12797.0;17604.0
12797.0;17859.0
12797.0;17898.0
12797.0;17928.0
12797.0;17987.0
12797.0;18013.0
12832.0;12350.0
12832.0;12510.0
12832.0;12797.0
12832.0;12982.0
12832.0;13255.0
12832.0;13385.0
12832.0;13485.0
12832.0;13503.0
12832.0;13506.0
12832.0;13621.0
12832.0;13707.0
12832.0;13712.0
12832.0;13786.0
12832.0;13927.0
12832.0;14651.0
12832.0;15012.0
12832.0;15091.0
12832.0;15314.0
12832.0;15360.0
12832.0;15554.0
12832.0;15766.0
12832.0;16026.0
12832.0;16097.0
12832.0;16147.0
12832.0;16202.0
12832.0;16337.0
12832.0;16347.0
12832.0;16354.0
12832.0;16372.0
12832.0;16411.0
12832.0;16499.0
12832.0;16650.0
12832.0;16680.0
12832.0;16758.0
12832.0;16763.0
12832.0;16846.0
12832.0;16848.0
12832.0;16967.0
12832.0;17111.0
12832.0;17297.0
12832.0;17333.0
12832.0;17433.0
12832.0;17438.0
12832.0;17604.0
12832.0;17859.0
12832.0;17898.0
12832.0;17928.0
12832.0;17987.0
12832.0;18013.0
12982.0;12350.0
12982.0;12510.0
12982.0;12797.0
12982.0;12832.0
12982.0;13255.0
12982.0;13385.0
12982.0;13485.0
12982.0;13503.0
12982.0;13506.0
12982.0;13621.0
12982.0;13707.0
12982.0;13712.0
12982.0;13786.0
12982.0;13927.0
12982.0;14651.0
12982.0;15012.0
12982.0;15091.0
12982.0;15314.0
12982.0;15360.0
12982.0;15554.0
12982.0;15766.0
12982.0;16026.0
12982.0;16097.0
12982.0;16147.0
12982.0;16202.0
12982.0;16337.0
12982.0;16347.0
12982.0;16354.0
12982.0;16372.0
12982.0;16411.0
12982.0;16499.0
12982.0;16650.0
12982.0;16680.0
12982.0;16758.0
12982.0;16763.0
12982.0;16846.0
12982.0;16848.0
12982.0;16967.0
12982.0;17111.0
12982.0;17297.0
12982.0;17333.0
12982.0;17433.0
12982.0;17438.0
12982.0;17604.0
12982.0;17859.0
12982.0;17898.0
12982.0;17928.0
12982.0;17987.0
12982.0;18013.0
13255.0;12350.0
13255.0;12510.0
13255.0;12797.0
13255.0;12832.0
13255.0;12982.0
13255.0;13385.0
13255.0;13485.0
13255.0;13503.0
13255.0;13506.0
13255.0;13621.0
13255.0;13707.0
13255.0;13712.0
13255.0;13786.0
13255.0;13927.0
13255.0;14651.0
13255.0;15012.0
13255.0;15091.0
13255.0;15314.0
13255.0;15360.0
13255.0;15554.0
13255.0;15766.0
13255.0;16026.0
13255.0;16097.0
13255.0;16147.0
13255.0;16202.0
13255.0;16337.0
13255.0;16347.0
13255.0;16354.0
13255.0;16372.0
13255.0;16411.0
13255.0;16499.0
13255.0;16650.0
13255.0;16680.0
13255.0;16758.0
13255.0;16763.0
13255.0;16846.0
13255.0;16848.0
13255.0;16967.0
13255.0;17111.0
13255.0;17297.0
13255.0;17333.0
13255.0;17433.0
13255.0;17438.0
13255.0;17604.0
13255.0;17859.0
13255.0;17898.0
13255.0;17928.0
13255.0;17987.0
13255.0;18013.0
13385.0;12350.0
13385.0;12510.0
13385.0;12797.0
13385.0;12832.0
13385.0;12982.0
13385.0;13255.0
13385.0;13485.0
13385.0;13503.0
13385.0;13506.0
13385.0;13621.0
13385.0;13707.0
13385.0;13712.0
13385.0;13786.0
13385.0;13927.0
13385.0;14651.0
13385.0;15012.0
13385.0;15091.0
13385.0;15314.0
13385.0;15360.0
13385.0;15554.0
13385.0;15766.0
13385.0;16026.0
13385.0;16097.0
13385.0;16147.0
13385.0;16202.0
13385.0;16337.0
13385.0;16347.0
13385.0;16354.0
13385.0;16372.0
13385.0;16411.0
13385.0;16499.0
13385.0;16650.0
13385.0;16680.0
13385.0;16758.0
13385.0;16763.0
13385.0;16846.0
13385.0;16848.0
13385.0;16967.0
13385.0;17111.0
13385.0;17297.0
13385.0;17333.0
13385.0;17433.0
13385.0;17438.0
13385.0;17604.0
13385.0;17859.0
13385.0;17898.0
13385.0;17928.0
13385.0;17987.0
13385.0;18013.0
13485.0;12350.0
13485.0;12510.0
13485.0;12797.0
13485.0;12832.0
13485.0;12982.0
13485.0;13255.0
13485.0;13385.0
13485.0;13503.0
13485.0;13506.0
13485.0;13621.0
13485.0;13707.0
13485.0;13712.0
13485.0;13786.0
13485.0;13927.0
13485.0;14651.0
13485.0;15012.0
13485.0;15091.0
13485.0;15314.0
13485.0;15360.0
13485.0;15554.0
13485.0;15766.0
13485.0;16026.0
13485.0;16097.0
13485.0;16147.0
13485.0;16202.0
13485.0;16337.0
13485.0;16347.0
13485.0;16354.0
13485.0;16372.0
13485.0;16411.0
13485.0;16499.0
13485.0;16650.0
13485.0;16680.0
13485.0;16758.0
13485.0;16763.0
13485.0;16846.0
13485.0;16848.0
13485.0;16967.0
13485.0;17111.0
13485.0;17297.0
13485.0;17333.0
13485.0;17433.0
13485.0;17438.0
13485.0;17604.0
13485.0;17859.0
13485.0;17898.0
13485.0;17928.0
13485.0;17987.0
13485.0;18013.0
13503.0;12350.0
13503.0;12510.0
13503.0;12797.0
13503.0;12832.0
13503.0;12982.0
13503.0;13255.0
13503.0;13385.0
13503.0;13485.0
13503.0;13506.0
13503.0;13621.0
13503.0;13707.0
13503.0;13712.0
13503.0;13786.0
13503.0;13927.0
13503.0;14651.0
13503.0;15012.0
13503.0;15091.0
13503.0;15314.0
13503.0;15360.0
13503.0;15554.0
13503.0;15766.0
13503.0;16026.0
13503.0;16097.0
13503.0;16147.0
13503.0;16202.0
13503.0;16337.0
13503.0;16347.0
13503.0;16354.0
13503.0;16372.0
13503.0;16411.0
13503.0;16499.0
13503.0;16650.0
13503.0;16680.0
13503.0;16758.0
13503.0;16763.0
13503.0;16846.0
13503.0;16848.0
13503.0;16967.0
13503.0;17111.0
13503.0;17297.0
13503.0;17333.0
13503.0;17433.0
13503.0;17438.0
13503.0;17604.0
13503.0;17859.0
13503.0;17898.0
13503.0;17928.0
13503.0;17987.0
13503.0;18013.0
13506.0;12350.0
13506.0;12510.0
13506.0;12797.0
13506.0;12832.0
13506.0;12982.0
13506.0;13255.0
13506.0;13385.0
13506.0;13485.0
13506.0;13503.0
13506.0;13621.0
13506.0;13707.0
13506.0;13712.0
13506.0;13786.0
13506.0;13927.0
13506.0;14651.0
13506.0;15012.0
13506.0;15091.0
13506.0;15314.0
13506.0;15360.0
13506.0;15554.0
13506.0;15766.0
13506.0;16026.0
13506.0;16097.0
13506.0;16147.0
13506.0;16202.0
13506.0;16337.0
13506.0;16347.0
13506.0;16354.0
13506.0;16372.0
13506.0;16411.0
13506.0;16499.0
13506.0;16650.0
13506.0;16680.0
13506.0;16758.0
13506.0;16763.0
13506.0;16846.0
13506.0;16848.0
13506.0;16967.0
13506.0;17111.0
13506.0;17297.0
13506.0;17333.0
13506.0;17433.0
13506.0;17438.0
13506.0;17604.0
13506.0;17859.0
13506.0;17898.0
13506.0;17928.0
13506.0;17987.0
13506.0;18013.0
13621.0;12350.0
13621.0;12510.0
13621.0;12797.0
13621.0;12832.0
13621.0;12982.0
13621.0;13255.0
13621.0;13385.0
13621.0;13485.0
13621.0;13503.0
13621.0;13506.0
13621.0;13707.0
13621.0;13712.0
13621.0;13786.0
13621.0;13927.0
13621.0;14651.0
13621.0;15012.0
13621.0;15091.0
13621.0;15314.0
13621.0;15360.0
13621.0;15554.0
13621.0;15766.0
13621.0;16026.0
13621.0;16097.0
13621.0;16147.0
13621.0;16202.0
13621.0;16337.0
13621.0;16347.0
13621.0;16354.0
13621.0;16372.0
13621.0;16411.0
13621.0;16499.0
13621.0;16650.0
13621.0;16680.0
13621.0;16758.0
13621.0;16763.0
13621.0;16846.0
13621.0;16848.0
13621.0;16967.0
13621.0;17111.0
13621.0;17297.0
13621.0;17333.0
13621.0;17433.0
13621.0;17438.0
13621.0;17604.0
13621.0;17859.0
13621.0;17898.0
13621.0;17928.0
13621.0;17987.0
13621.0;18013.0
13707.0;12350.0
13707.0;12510.0
13707.0;12797.0
13707.0;12832.0
13707.0;12982.0
13707.0;13255.0
13707.0;13385.0
13707.0;13485.0
13707.0;13503.0
13707.0;13506.0
13707.0;13621.0
13707.0;13712.0
13707.0;13786.0
13707.0;13927.0
13707.0;14651.0
13707.0;15012.0
13707.0;15091.0
13707.0;15314.0
13707.0;15360.0
13707.0;15554.0
13707.0;15766.0
13707.0;16026.0
13707.0;16097.0
13707.0;16147.0
13707.0;16202.0
13707.0;16337.0
13707.0;16347.0
13707.0;16354.0
13707.0;16372.0
13707.0;16411.0
13707.0;16499.0
13707.0;16650.0
13707.0;16680.0
13707.0;16758.0
13707.0;16763.0
13707.0;16846.0
13707.0;16848.0
13707.0;16967.0
13707.0;17111.0
13707.0;17297.0
13707.0;17333.0
13707.0;17433.0
13707.0;17438.0
13707.0;17604.0
13707.0;17859.0
13707.0;17898.0
13707.0;17928.0
13707.0;17987.0
13707.0;18013.0
13712.0;12350.0
13712.0;12510.0
13712.0;12797.0
13712.0;12832.0
13712.0;12982.0
13712.0;13255.0
13712.0;13385.0
13712.0;13485.0
13712.0;13503.0
13712.0;13506.0
13712.0;13621.0
13712.0;13707.0
13712.0;13786.0
13712.0;13927.0
13712.0;14651.0
13712.0;15012.0
13712.0;15091.0
13712.0;15314.0
13712.0;15360.0
13712.0;15554.0
13712.0;15766.0
13712.0;16026.0
13712.0;16097.0
13712.0;16147.0
13712.0;16202.0
13712.0;16337.0
13712.0;16347.0
13712.0;16354.0
13712.0;16372.0
13712.0;16411.0
13712.0;16499.0
13712.0;16650.0
13712.0;16680.0
13712.0;16758.0
13712.0;16763.0
13712.0;16846.0
13712.0;16848.0
13712.0;16967.0
13712.0;17111.0
13712.0;17297.0
13712.0;17333.0
13712.0;17433.0
13712.0;17438.0
13712.0;17604.0
13712.0;17859.0
13712.0;17898.0
13712.0;17928.0
13712.0;17987.0
13712.0;18013.0
13786.0;12350.0
13786.0;12510.0
13786.0;12797.0
13786.0;12832.0
13786.0;12982.0
13786.0;13255.0
13786.0;13385.0
13786.0;13485.0
13786.0;13503.0
13786.0;13506.0
13786.0;13621.0
13786.0;13707.0
13786.0;13712.0
13786.0;13927.0
13786.0;14651.0
13786.0;15012.0
13786.0;15091.0
13786.0;15314.0
13786.0;15360.0
13786.0;15554.0
13786.0;15766.0
13786.0;16026.0
13786.0;16097.0
13786.0;16147.0
13786.0;16202.0
13786.0;16337.0
13786.0;16347.0
13786.0;16354.0
13786.0;16372.0
13786.0;16411.0
13786.0;16499.0
13786.0;16650.0
13786.0;16680.0
13786.0;16758.0
13786.0;16763.0
13786.0;16846.0
13786.0;16848.0
13786.0;16967.0
13786.0;17111.0
13786.0;17297.0
13786.0;17333.0
13786.0;17433.0
13786.0;17438.0
13786.0;17604.0
13786.0;17859.0
13786.0;17898.0
13786.0;17928.0
13786.0;17987.0
13786.0;18013.0
13927.0;12350.0
13927.0;12510.0
13927.0;12797.0
13927.0;12832.0
13927.0;12982.0
13927.0;13255.0
13927.0;13385.0
13927.0;13485.0
13927.0;13503.0
13927.0;13506.0
13927.0;13621.0
13927.0;13707.0
13927.0;13712.0
13927.0;13786.0
13927.0;14651.0
13927.0;15012.0
13927.0;15091.0
13927.0;15314.0
13927.0;15360.0
13927.0;15554.0
13927.0;15766.0
13927.0;16026.0
13927.0;16097.0
13927.0;16147.0
13927.0;16202.0
13927.0;16337.0
13927.0;16347.0
13927.0;16354.0
13927.0;16372.0
13927.0;16411.0
13927.0;16499.0
13927.0;16650.0
13927.0;16680.0
13927.0;16758.0
13927.0;16763.0
13927.0;16846.0
13927.0;16848.0
13927.0;16967.0
13927.0;17111.0
13927.0;17297.0
13927.0;17333.0
13927.0;17433.0
13927.0;17438.0
13927.0;17604.0
13927.0;17859.0
13927.0;17898.0
13927.0;17928.0
13927.0;17987.0
13927.0;18013.0
14651.0;12350.0
14651.0;12510.0
14651.0;12797.0
14651.0;12832.0
14651.0;12982.0
14651.0;13255.0
14651.0;13385.0
14651.0;13485.0
14651.0;13503.0
14651.0;13506.0
14651.0;13621.0
14651.0;13707.0
14651.0;13712.0
14651.0;13786.0
14651.0;13927.0
14651.0;15012.0
14651.0;15091.0
14651.0;15314.0
14651.0;15360.0
14651.0;15554.0
14651.0;15766.0
14651.0;16026.0
14651.0;16097.0
14651.0;16147.0
14651.0;16202.0
14651.0;16337.0
14651.0;16347.0
14651.0;16354.0
14651.0;16372.0
14651.0;16411.0
14651.0;16499.0
14651.0;16650.0
14651.0;16680.0
14651.0;16758.0
14651.0;16763.0
14651.0;16846.0
14651.0;16848.0
14651.0;16967.0
14651.0;17111.0
14651.0;17297.0
14651.0;17333.0
14651.0;17433.0
14651.0;17438.0
14651.0;17604.0
14651.0;17859.0
14651.0;17898.0
14651.0;17928.0
14651.0;17987.0
14651.0;18013.0
15012.0;12350.0
15012.0;12510.0
15012.0;12797.0
15012.0;12832.0
15012.0;12982.0
15012.0;13255.0
15012.0;13385.0
15012.0;13485.0
15012.0;13503.0
15012.0;13506.0
15012.0;13621.0
15012.0;13707.0
15012.0;13712.0
15012.0;13786.0
15012.0;13927.0
15012.0;14651.0
15012.0;15091.0
15012.0;15314.0
15012.0;15360.0
15012.0;15554.0
15012.0;15766.0
15012.0;16026.0
15012.0;16097.0
15012.0;16147.0
15012.0;16202.0
15012.0;16337.0
15012.0;16347.0
15012.0;16354.0
15012.0;16372.0
15012.0;16411.0
15012.0;16499.0
15012.0;16650.0
15012.0;16680.0
15012.0;16758.0
15012.0;16763.0
15012.0;16846.0
15012.0;16848.0
15012.0;16967.0
15012.0;17111.0
15012.0;17297.0
15012.0;17333.0
15012.0;17433.0
15012.0;17438.0
15012.0;17604.0
15012.0;17859.0
15012.0;17898.0
15012.0;17928.0
15012.0;17987.0
15012.0;18013.0
15091.0;12350.0
15091.0;12510.0
15091.0;12797.0
15091.0;12832.0
15091.0;12982.0
15091.0;13255.0
15091.0;13385.0
15091.0;13485.0
15091.0;13503.0
15091.0;13506.0
15091.0;13621.0
15091.0;13707.0
15091.0;13712.0
15091.0;13786.0
15091.0;13927.0
15091.0;14651.0
15091.0;15012.0
15091.0;15314.0
15091.0;15360.0
15091.0;15554.0
15091.0;15766.0
15091.0;16026.0
15091.0;16097.0
15091.0;16147.0
15091.0;16202.0
15091.0;16337.0
15091.0;16347.0
15091.0;16354.0
15091.0;16372.0
15091.0;16411.0
15091.0;16499.0
15091.0;16650.0
15091.0;16680.0
15091.0;16758.0
15091.0;16763.0
15091.0;16846.0
15091.0;16848.0
15091.0;16967.0
15091.0;17111.0
15091.0;17297.0
15091.0;17333.0
15091.0;17433.0
15091.0;17438.0
15091.0;17604.0
15091.0;17859.0
15091.0;17898.0
15091.0;17928.0
15091.0;17987.0
15091.0;18013.0
15314.0;12350.0
15314.0;12510.0
15314.0;12797.0
15314.0;12832.0
15314.0;12982.0
15314.0;13255.0
15314.0;13385.0
15314.0;13485.0
15314.0;13503.0
15314.0;13506.0
15314.0;13621.0
15314.0;13707.0
15314.0;13712.0
15314.0;13786.0
15314.0;13927.0
15314.0;14651.0
15314.0;15012.0
15314.0;15091.0
15314.0;15360.0
15314.0;15554.0
15314.0;15766.0
15314.0;16026.0
15314.0;16097.0
15314.0;16147.0
15314.0;16202.0
15314.0;16337.0
15314.0;16347.0
15314.0;16354.0
15314.0;16372.0
15314.0;16411.0
15314.0;16499.0
15314.0;16650.0
15314.0;16680.0
15314.0;16758.0
15314.0;16763.0
15314.0;16846.0
15314.0;16848.0
15314.0;16967.0
15314.0;17111.0
15314.0;17297.0
15314.0;17333.0
15314.0;17433.0
15314.0;17438.0
15314.0;17604.0
15314.0;17859.0
15314.0;17898.0
15314.0;17928.0
15314.0;17987.0
15314.0;18013.0
15360.0;12350.0
15360.0;12510.0
15360.0;12797.0
15360.0;12832.0
15360.0;12982.0
15360.0;13255.0
15360.0;13385.0
15360.0;13485.0
15360.0;13503.0
15360.0;13506.0
15360.0;13621.0
15360.0;13707.0
15360.0;13712.0
15360.0;13786.0
15360.0;13927.0
15360.0;14651.0
15360.0;15012.0
15360.0;15091.0
15360.0;15314.0
15360.0;15554.0
15360.0;15766.0
15360.0;16026.0
15360.0;16097.0
15360.0;16147.0
15360.0;16202.0
15360.0;16337.0
15360.0;16347.0
15360.0;16354.0
15360.0;16372.0
15360.0;16411.0
15360.0;16499.0
15360.0;16650.0
15360.0;16680.0
15360.0;16758.0
15360.0;16763.0
15360.0;16846.0
15360.0;16848.0
15360.0;16967.0
15360.0;17111.0
15360.0;17297.0
15360.0;17333.0
15360.0;17433.0
15360.0;17438.0
15360.0;17604.0
15360.0;17859.0
15360.0;17898.0
15360.0;17928.0
15360.0;17987.0
15360.0;18013.0
15554.0;12350.0
15554.0;12510.0
15554.0;12797.0
15554.0;12832.0
15554.0;12982.0
15554.0;13255.0
15554.0;13385.0
15554.0;13485.0
15554.0;13503.0
15554.0;13506.0
15554.0;13621.0
15554.0;13707.0
15554.0;13712.0
15554.0;13786.0
15554.0;13927.0
15554.0;14651.0
15554.0;15012.0
15554.0;15091.0
15554.0;15314.0
15554.0;15360.0
15554.0;15766.0
15554.0;16026.0
15554.0;16097.0
15554.0;16147.0
15554.0;16202.0
15554.0;16337.0
15554.0;16347.0
15554.0;16354.0
15554.0;16372.0
15554.0;16411.0
15554.0;16499.0
15554.0;16650.0
15554.0;16680.0
15554.0;16758.0
15554.0;16763.0
15554.0;16846.0
15554.0;16848.0
15554.0;16967.0
15554.0;17111.0
15554.0;17297.0
15554.0;17333.0
15554.0;17433.0
15554.0;17438.0
15554.0;17604.0
15554.0;17859.0
15554.0;17898.0
15554.0;17928.0
15554.0;17987.0
15554.0;18013.0
15766.0;12350.0
15766.0;12510.0
15766.0;12797.0
15766.0;12832.0
15766.0;12982.0
15766.0;13255.0
15766.0;13385.0
15766.0;13485.0
15766.0;13503.0
15766.0;13506.0
15766.0;13621.0
15766.0;13707.0
15766.0;13712.0
15766.0;13786.0
15766.0;13927.0
15766.0;14651.0
15766.0;15012.0
15766.0;15091.0
15766.0;15314.0
15766.0;15360.0
15766.0;15554.0
15766.0;16026.0
15766.0;16097.0
15766.0;16147.0
15766.0;16202.0
15766.0;16337.0
15766.0;16347.0
15766.0;16354.0
15766.0;16372.0
15766.0;16411.0
15766.0;16499.0
15766.0;16650.0
15766.0;16680.0
15766.0;16758.0
15766.0;16763.0
15766.0;16846.0
15766.0;16848.0
15766.0;16967.0
15766.0;17111.0
15766.0;17297.0
15766.0;17333.0
15766.0;17433.0
15766.0;17438.0
15766.0;17604.0
15766.0;17859.0
15766.0;17898.0
15766.0;17928.0
15766.0;17987.0
15766.0;18013.0
16026.0;12350.0
16026.0;12510.0
16026.0;12797.0
16026.0;12832.0
16026.0;12982.0
16026.0;13255.0
16026.0;13385.0
16026.0;13485.0
16026.0;13503.0
16026.0;13506.0
16026.0;13621.0
16026.0;13707.0
16026.0;13712.0
16026.0;13786.0
16026.0;13927.0
16026.0;14651.0
16026.0;15012.0
16026.0;15091.0
16026.0;15314.0
16026.0;15360.0
16026.0;15554.0
16026.0;15766.0
16026.0;16097.0
16026.0;16147.0
16026.0;16202.0
16026.0;16337.0
16026.0;16347.0
16026.0;16354.0
16026.0;16372.0
16026.0;16411.0
16026.0;16499.0
16026.0;16650.0
16026.0;16680.0
16026.0;16758.0
16026.0;16763.0
16026.0;16846.0
16026.0;16848.0
16026.0;16967.0
16026.0;17111.0
16026.0;17297.0
16026.0;17333.0
16026.0;17433.0
16026.0;17438.0
16026.0;17604.0
16026.0;17859.0
16026.0;17898.0
16026.0;17928.0
16026.0;17987.0
16026.0;18013.0
16097.0;12350.0
16097.0;12510.0
16097.0;12797.0
16097.0;12832.0
16097.0;12982.0
16097.0;13255.0
16097.0;13385.0
16097.0;13485.0
16097.0;13503.0
16097.0;13506.0
16097.0;13621.0
16097.0;13707.0
16097.0;13712.0
16097.0;13786.0
16097.0;13927.0
16097.0;14651.0
16097.0;15012.0
16097.0;15091.0
16097.0;15314.0
16097.0;15360.0
16097.0;15554.0
16097.0;15766.0
16097.0;16026.0
16097.0;16147.0
16097.0;16202.0
16097.0;16337.0
16097.0;16347.0
16097.0;16354.0
16097.0;16372.0
16097.0;16411.0
16097.0;16499.0
16097.0;16650.0
16097.0;16680.0
16097.0;16758.0
16097.0;16763.0
16097.0;16846.0
16097.0;16848.0
16097.0;16967.0
16097.0;17111.0
16097.0;17297.0
16097.0;17333.0
16097.0;17433.0
16097.0;17438.0
16097.0;17604.0
16097.0;17859.0
16097.0;17898.0
16097.0;17928.0
16097.0;17987.0
16097.0;18013.0
16147.0;12350.0
16147.0;12510.0
16147.0;12797.0
