Source;Target;Weight
20677;21791;2
20677;21828;2
20677;21841;2
20677;22057;2
20677;22131;2
20677;22142;2
20677;22171;2
20677;22273;2
20677;22296;2
20677;22315;2
20677;22326;2
20677;22328;2
20677;22371;2
20677;22372;2
20677;22374;3
20677;22384;3
20677;22413;2
20677;22467;4
20677;22495;2
20677;22508;2
20677;22521;2
20677;22563;2
20677;22566;2
20677;22580;2
20677;22619;2
20677;22624;2
20677;22625;2
20677;22665;3
20677;22694;2
20677;22722;2
20677;22726;2
20677;22727;2
20677;22728;2
20677;22729;2
20677;22748;3
20677;22749;2
20677;22759;2
20677;22767;2
20677;22768;2
20677;22770;2
20677;22776;2
20677;22804;3
20677;22816;4
20677;22818;3
20677;22894;2
20677;22908;2
20677;22940;2
20677;22941;2
20677;23008;2
20677;23109;2
20677;23154;3
20677;23156;2
20677;23159;3
20677;23193;2
20677;23199;2
20677;23201;3
20677;23203;3
20677;23240;2
20677;23245;2
20677;23254;2
20677;23255;2
20677;23256;2
20677;23284;3
20677;23288;2
20677;23335;2
20677;23350;2
20677;23500;3
20677;37370;2
20677;37475;2
20677;72741;2
20677;82552;2
20677;84199;2
20677;84945;5
20677;84969;2
20677;85066;2
20677;46000S;3
20677;47590B;3
20677;47599A;2
20677;72800B;2
20677;72800E;2
20677;84509B;2
20677;84596B;2
20677;84596F;2
20677;84968C;2
20677;84997A;2
20677;84997C;3
20677;84997D;4
20679;20685;2
20679;20724;4
20679;20727;4
20679;20749;2
20679;20886;3
20679;20974;4
20679;20975;2
20679;20982;3
20679;21035;2
20679;21041;2
20679;21064;3
20679;21108;2
20679;21135;2
20679;21154;3
20679;21260;3
20679;21326;2
20679;21397;2
20679;21415;2
20679;21479;2
20679;21485;2
20679;21533;2
20679;21584;2
20679;21586;2
20679;21616;2
20679;21621;2
20679;21710;2
20679;21754;2
20679;21770;3
20679;21876;2
20679;21894;2
20679;21899;2
20679;21901;2
20679;21902;3
20679;21903;2
20679;21928;2
20679;21931;3
20679;21980;2
20679;21982;2
20679;22061;2
20679;22063;2
20679;22066;2
20679;22075;3
20679;22076;4
20679;22078;2
20679;22090;2
20679;22091;2
20679;22094;2
20679;22098;2
20679;22114;5
20679;22150;3
20679;22174;2
20679;22191;2
20679;22192;2
20679;22288;2
20679;22300;2
20679;22371;2
20679;22379;2
20679;22381;2
20679;22396;2
20679;22431;3
20679;22434;2
20679;22441;2
20679;22465;2
20679;22535;2
20679;22551;2
20679;22556;2
20679;22561;2
20679;22578;3
20679;22584;3
20679;22588;2
20679;22616;3
20679;22624;2
20679;22625;3
20679;22629;2
20679;22632;2
20679;22633;4
20679;22641;2
20679;22646;2
20679;22649;2
20679;22652;2
20679;22654;2
20679;22663;2
20679;22664;2
20679;22665;2
20679;22667;5
20679;22671;2
20679;22697;2
20679;22698;2
20679;22722;2
20679;22733;2
20679;22734;2
20679;22750;3
20679;22752;3
20679;22776;2
20679;22837;2
20679;22844;2
20679;22900;4
20679;22902;2
20679;22943;2
20679;22995;3
20679;22996;4
20679;22997;2
20679;22998;4
20679;22999;2
20679;23000;2
20679;23004;2
20679;23005;2
20679;23035;2
20679;23044;2
20679;23080;2
20679;23100;2
20679;23101;2
20679;23167;2
20679;23178;2
20679;23188;3
20679;23201;2
20679;23202;2
20679;23203;3
20679;23209;2
20679;23210;2
20679;23211;2
20679;23240;3
20679;23243;2
20679;23245;3
20679;23264;2
20679;23266;2
20679;23284;4
20679;23318;2
20679;23319;2
20679;23323;2
20679;23357;2
20679;23366;2
20679;23370;2
20679;23426;2
20679;23493;4
20679;23497;2
20679;23503;3
20679;23504;2
20679;23511;2
20679;23570;3
20679;37449;2
20679;48138;2
20679;48194;2
20679;62018;2
20679;72741;2
20679;82482;2
20679;82551;2
20679;82552;2
20679;82580;2
20679;82581;2
20679;84347;3
20679;84375;2
20679;84674;2
20679;84792;3
20679;84813;2
20679;84945;2
20679;84978;2
20679;85048;2
20679;85174;2
20679;85175;2
20679;15044B;2
20679;15044D;3
20679;15056BL;17
20679;15056N;16
20679;15056P;11
20679;15060B;2
20679;47559B;2
20679;47563A;2
20679;84029E;3
20679;84029G;2
20679;84596B;2
20679;85014A;6
20679;85014B;7
20679;85049A;4
20679;85049E;2
20679;85049G;2
20679;85136A;2
20679;85184C;2
20682;20686;2
20682;20750;2
20682;21122;2
20682;21328;2
20682;21380;2
20682;21715;3
20682;21746;2
20682;21749;2
20682;21985;3
20682;22079;2
20682;22082;4
20682;22150;3
20682;22270;2
20682;22431;3
20682;22432;2
20682;22554;2
20682;22567;2
20682;22628;2
20682;22659;2
20682;22738;2
20682;22749;2
20682;22750;2
20682;22957;2
20682;23201;2
20682;23204;2
20682;23240;2
20682;23255;2
20682;23343;3
20682;62018;2
20682;84946;2
20682;16161P;2
20682;85014B;2
20684;20979;2
20684;22588;2
20684;85014A;2
20685;16015;2
20685;20675;2
20685;20676;2
20685;20679;2
20685;20718;2
20685;20724;2
20685;20725;2
20685;20727;2
20685;20728;3
20685;20750;4
20685;20754;2
20685;20886;2
20685;20970;2
20685;20971;2
20685;20979;2
20685;20982;2
20685;21035;5
20685;21041;2
20685;21066;2
20685;21116;4
20685;21121;3
20685;21154;3
20685;21165;2
20685;21166;2
20685;21169;3
20685;21172;2
20685;21174;3
20685;21181;2
20685;21210;3
20685;21216;3
20685;21217;2
20685;21218;3
20685;21242;2
20685;21246;2
20685;21260;2
20685;21326;2
20685;21407;5
20685;21411;4
20685;21430;2
20685;21481;2
20685;21485;6
20685;21523;5
20685;21524;5
20685;21527;2
20685;21531;2
20685;21533;3
20685;21535;2
20685;21537;4
20685;21584;2
20685;21586;2
20685;21592;4
20685;21621;3
20685;21623;2
20685;21624;2
20685;21672;2
20685;21713;3
20685;21714;3
20685;21730;2
20685;21731;3
20685;21742;2
20685;21749;2
20685;21754;4
20685;21755;2
20685;21790;2
20685;21843;3
20685;21844;3
20685;21894;2
20685;21896;2
20685;21899;2
20685;21900;2
20685;21908;3
20685;21914;2
20685;21915;2
20685;21955;3
20685;21967;2
20685;21980;2
20685;21985;2
20685;22024;2
20685;22029;2
20685;22037;2
20685;22066;2
20685;22076;2
20685;22078;2
20685;22079;2
20685;22081;2
20685;22082;2
20685;22087;2
20685;22088;2
20685;22094;2
20685;22095;2
20685;22109;2
20685;22120;2
20685;22150;2
20685;22173;3
20685;22189;3
20685;22191;2
20685;22195;3
20685;22196;2
20685;22199;2
20685;22215;2
20685;22252;2
20685;22283;2
20685;22294;3
20685;22314;2
20685;22315;2
20685;22326;2
20685;22328;2
20685;22329;3
20685;22348;2
20685;22349;2
20685;22354;2
20685;22355;2
20685;22365;2
20685;22366;7
20685;22367;2
20685;22371;2
20685;22382;3
20685;22383;3
20685;22384;2
20685;22386;3
20685;22413;2
20685;22414;2
20685;22424;2
20685;22427;2
20685;22429;2
20685;22439;3
20685;22441;2
20685;22446;2
20685;22456;3
20685;22460;2
20685;22467;2
20685;22477;2
20685;22478;3
20685;22480;2
20685;22485;2
20685;22487;2
20685;22488;2
20685;22493;2
20685;22499;5
20685;22502;2
20685;22507;2
20685;22508;5
20685;22510;2
20685;22549;3
20685;22551;3
20685;22554;2
20685;22555;3
20685;22556;3
20685;22560;4
20685;22567;2
20685;22568;2
20685;22570;2
20685;22571;2
20685;22585;4
20685;22594;2
20685;22595;3
20685;22596;3
20685;22602;2
20685;22606;4
20685;22607;3
20685;22610;2
20685;22617;6
20685;22619;2
20685;22621;2
20685;22623;3
20685;22624;4
20685;22625;4
20685;22627;3
20685;22628;3
20685;22632;2
20685;22636;2
20685;22637;3
20685;22644;2
20685;22660;2
20685;22667;2
20685;22671;2
20685;22673;2
20685;22689;2
20685;22690;11
20685;22691;2
20685;22692;9
20685;22712;2
20685;22713;2
20685;22726;2
20685;22727;2
20685;22750;2
20685;22752;3
20685;22759;3
20685;22766;2
20685;22767;2
20685;22768;3
20685;22791;2
20685;22792;2
20685;22804;3
20685;22838;3
20685;22839;2
20685;22840;3
20685;22851;2
20685;22895;5
20685;22898;2
20685;22899;2
20685;22900;3
20685;22904;4
20685;22915;2
20685;22916;2
20685;22917;2
20685;22918;3
20685;22919;3
20685;22920;3
20685;22921;2
20685;22928;2
20685;22939;2
20685;22941;2
20685;22965;2
20685;22966;5
20685;22989;4
20685;22990;2
20685;23029;2
20685;23035;2
20685;23060;2
20685;23067;2
20685;23068;2
20685;23077;2
20685;23084;6
20685;23090;2
20685;23091;2
20685;23108;3
20685;23114;2
20685;23126;2
20685;23166;2
20685;23167;3
20685;23184;2
20685;23197;2
20685;23198;2
20685;23201;2
20685;23202;3
20685;23203;2
20685;23212;2
20685;23213;2
20685;23215;2
20685;23217;2
20685;23232;3
20685;23236;2
20685;23240;3
20685;23245;2
20685;23254;2
20685;23256;2
20685;23263;2
20685;23283;5
20685;23284;8
20685;23286;2
20685;23288;2
20685;23300;3
20685;23306;2
20685;23307;2
20685;23318;2
20685;23322;2
20685;23344;4
20685;23349;2
20685;23350;2
20685;23353;2
20685;23356;2
20685;23414;2
20685;23439;2
20685;23480;2
20685;23494;2
20685;23503;2
20685;37448;2
20685;37449;2
20685;48111;4
20685;48116;7
20685;48129;4
20685;48138;11
20685;48184;8
20685;48185;7
20685;48187;10
20685;48188;4
20685;48194;12
20685;72741;2
20685;79067;2
20685;79321;2
20685;82484;2
20685;82486;2
20685;82580;2
20685;82581;2
20685;82582;2
20685;82600;2
20685;84375;2
20685;84378;4
20685;84380;2
20685;84744;2
20685;84792;2
20685;84949;3
20685;84978;2
20685;84991;2
20685;85054;2
20685;85066;2
20685;85150;3
20685;85152;2
20685;85174;3
20685;15056BL;3
20685;47503A;2
20685;48173C;5
20685;72351A;2
20685;84029G;2
20685;84596F;2
20685;84970S;2
20685;84997B;3
20685;85014B;2
20685;85049A;2
20685;85049C;2
20685;85049E;2
20685;85049G;3
20685;85071B;2
20685;85071C;2
20685;C2;2
20686;20682;2
20686;20828;2
20686;21749;2
20686;22219;2
20686;22737;2
20686;22745;3
20686;22746;3
20686;22747;2
20686;22748;3
20686;23082;2
20686;23084;2
20686;23293;2
20686;23300;2
20686;37446;2
20686;84991;2
20686;15056N;2
20694;20705;2
20694;21625;2
20695;20728;2
20695;20886;2
20695;20982;2
20695;21172;2
20695;21577;2
20695;22383;2
20695;22616;2
20696;22483;2
20699;21116;2
20699;21828;2
20699;22117;2
20699;23090;2
20699;85049A;2
20699;85049E;2
20702;21380;2
20702;22084;2
20702;22366;2
20702;23076;2
20702;84580;2
20702;84581;2
20704;20705;5
20704;20718;2
20704;21889;2
20704;21912;2
20704;22483;2
20704;22498;2
20704;22530;2
20704;22534;2
20704;22616;2
20704;22693;2
20704;22701;2
20704;23501;2
20704;23569;2
20704;84581;2
20705;20694;2
20705;20704;5
20705;21625;2
20705;21912;2
20705;22273;2
20705;22452;2
20705;22483;3
20705;22498;2
20705;22556;2
20705;22616;2
20705;22654;2
20705;22665;3
20705;22693;2
20705;22804;2
20705;23176;2
20705;23306;2
20705;72741;2
20705;84580;2
20705;84581;2
20705;35912B;2
20705;47590B;2
20707;20998;2
20707;21122;2
20707;21533;2
20707;21985;2
20707;22839;2
20707;22906;2
20707;84596E;2
20711;20712;5
20711;20713;2
20711;20719;3
20711;20724;2
20711;20725;2
20711;20726;2
20711;20728;3
20711;21155;2
20711;21755;2
20711;21811;2
20711;21929;6
20711;21930;2
20711;21931;3
20711;22092;2
20711;22096;2
20711;22158;2
20711;22243;2
20711;22244;2
20711;22320;2
20711;22349;2
20711;22355;3
20711;22356;2
20711;22367;2
20711;22382;3
20711;22383;2
20711;22384;2
20711;22385;3
20711;22386;6
20711;22417;3
20711;22467;2
20711;22585;2
20711;22616;2
20711;22624;2
20711;22633;2
20711;22653;2
20711;22662;2
20711;22809;2
20711;22844;2
20711;22845;3
20711;22898;2
20711;22941;2
20711;22950;2
20711;23077;2
20711;23084;2
20711;23146;2
20711;23169;2
20711;23199;4
20711;23200;3
20711;23201;5
20711;23202;5
20711;23203;3
20711;23208;2
20711;23243;2
20711;23307;2
20711;23309;2
20711;23343;2
20711;23344;4
20711;23399;2
20711;23480;2
20711;82484;2
20711;47504K;2
20711;85099C;5
20711;85099F;5
20712;20674;2
20712;20676;2
20712;20677;2
20712;20711;5
20712;20713;5
20712;20717;2
20712;20718;4
20712;20719;7
20712;20724;4
20712;20726;5
20712;20728;5
20712;20749;4
20712;20750;3
20712;20751;2
20712;20974;2
20712;20978;2
20712;20981;2
20712;20982;2
20712;21056;2
20712;21064;2
20712;21114;2
20712;21213;2
20712;21249;3
20712;21260;2
20712;21389;3
20712;21452;2
20712;21481;2
20712;21523;2
20712;21533;2
20712;21592;2
20712;21619;2
20712;21731;6
20712;21790;3
20712;21828;2
20712;21889;2
20712;21914;2
20712;21928;3
20712;21929;4
20712;21930;4
20712;21931;8
20712;21975;2
20712;22078;2
20712;22090;2
20712;22095;2
20712;22109;3
20712;22156;2
20712;22196;2
20712;22295;2
20712;22302;2
20712;22303;2
20712;22315;2
20712;22320;2
20712;22326;8
20712;22328;4
20712;22331;2
20712;22356;3
20712;22367;2
20712;22382;2
20712;22383;2
20712;22385;6
20712;22386;6
20712;22409;2
20712;22471;2
20712;22472;3
20712;22474;2
20712;22487;2
20712;22493;2
20712;22505;2
20712;22530;2
20712;22532;2
20712;22533;2
20712;22534;2
20712;22535;2
20712;22536;3
20712;22537;2
20712;22551;3
20712;22553;2
20712;22554;5
20712;22555;5
20712;22556;6
20712;22560;3
20712;22585;2
20712;22596;2
20712;22614;2
20712;22617;2
20712;22619;5
20712;22620;3
20712;22659;3
20712;22663;3
20712;22734;3
20712;22736;2
20712;22766;2
20712;22834;2
20712;22839;2
20712;22898;2
20712;22900;4
20712;22906;3
20712;22908;2
20712;22939;2
20712;22951;2
20712;22964;2
20712;22970;2
20712;22991;2
20712;22992;3
20712;23014;2
20712;23079;2
20712;23082;3
20712;23084;5
20712;23085;2
20712;23165;2
20712;23188;2
20712;23192;3
20712;23199;3
20712;23200;5
20712;23201;8
20712;23202;6
20712;23203;7
20712;23206;2
20712;23207;2
20712;23208;3
20712;23209;2
20712;23210;2
20712;23263;2
20712;23268;2
20712;23284;2
20712;23296;2
20712;23309;2
20712;23318;2
20712;23328;2
20712;23333;2
20712;23335;2
20712;23343;3
20712;23344;4
20712;23353;2
20712;23369;2
20712;23371;2
20712;23376;2
20712;23433;2
20712;23475;2
20712;23480;4
20712;23493;2
20712;23504;2
20712;23569;4
20712;79321;2
20712;82482;2
20712;84050;3
20712;84945;2
20712;15056BL;2
20712;47504K;3
20712;47574A;2
20712;47599A;2
20712;47599B;2
20712;72802C;2
20712;84997C;2
20712;84997D;2
20712;85035C;2
20712;85099C;6
20712;85099F;8
20713;20711;2
20713;20712;5
20713;20717;2
20713;20718;2
20713;20719;4
20713;20723;2
20713;20724;3
20713;20728;3
20713;21098;2
20713;21385;2
20713;21479;2
20713;21481;2
20713;21731;2
20713;21928;3
20713;21929;4
20713;21930;4
20713;21931;6
20713;21933;2
20713;21980;2
20713;21981;2
20713;21985;2
20713;21986;2
20713;22075;2
20713;22089;2
20713;22095;2
20713;22096;2
20713;22296;2
20713;22297;2
20713;22355;3
20713;22356;4
20713;22371;2
20713;22379;2
20713;22385;2
20713;22386;5
20713;22478;2
20713;22549;2
20713;22633;2
20713;22661;2
20713;22663;4
20713;22728;2
20713;22916;2
20713;22917;2
20713;22918;2
20713;22919;2
20713;22920;2
20713;22921;2
20713;22941;2
20713;22951;2
20713;23199;4
20713;23200;5
20713;23201;4
20713;23202;3
20713;23203;3
20713;23204;2
20713;23240;2
20713;23309;2
20713;23313;2
20713;23318;2
20713;23344;3
20713;79321;2
20713;84991;3
20713;84992;3
20713;85053;2
20713;47566B;2
20713;84884A;2
20713;85099C;3
20713;85099F;5
20716;20717;2
20716;20718;3
20716;22386;3
20717;20712;2
20717;20713;2
20717;20716;2
20717;20718;6
20717;20723;8
20717;20725;4
20717;20726;2
20717;20727;4
20717;20728;4
20717;21164;2
20717;21165;2
20717;21169;2
20717;21181;2
20717;21326;2
20717;21669;2
20717;21670;2
20717;21707;2
20717;21770;2
20717;21866;2
20717;21867;2
20717;21899;2
20717;21903;2
20717;21907;3
20717;21908;2
20717;21928;4
20717;21929;2
20717;21930;2
20717;21931;3
20717;21932;4
20717;21933;2
20717;21935;3
20717;21936;4
20717;21937;3
20717;21980;4
20717;21982;2
20717;21983;2
20717;21984;2
20717;21985;2
20717;22075;2
20717;22094;2
20717;22098;4
20717;22109;2
20717;22191;2
20717;22231;2
20717;22288;2
20717;22302;2
20717;22352;2
20717;22355;2
20717;22379;2
20717;22381;3
20717;22382;5
20717;22383;3
20717;22384;4
20717;22385;2
20717;22386;5
20717;22413;3
20717;22424;2
20717;22427;2
20717;22429;2
20717;22494;2
20717;22502;2
20717;22507;3
20717;22567;2
20717;22578;2
20717;22624;2
20717;22632;2
20717;22633;2
20717;22652;2
20717;22661;2
20717;22662;2
20717;22855;2
20717;22904;2
20717;22908;2
20717;22963;2
20717;22965;2
20717;22966;2
20717;22972;2
20717;23199;3
20717;23200;4
20717;23201;2
20717;23202;2
20717;23204;2
20717;23205;3
20717;23206;3
20717;23207;2
20717;23300;2
20717;23344;2
20717;23439;2
20717;37475;2
20717;71459;2
20717;79321;2
20717;82582;2
20717;82583;2
20717;84380;2
20717;84755;3
20717;35915C;2
20717;47503A;2
20717;47566B;2
20717;47599A;2
20717;72802B;2
20717;72802C;2
20717;72803A;2
20717;84596B;2
20717;84596F;2
20717;85099C;5
20717;85099F;8
20718;20676;3
20718;20677;2
20718;20685;2
20718;20704;2
20718;20712;4
20718;20713;2
20718;20716;3
20718;20717;6
20718;20719;5
20718;20723;3
20718;20724;8
20718;20725;7
20718;20726;2
20718;20727;4
20718;20728;6
20718;20828;2
20718;20971;2
20718;20977;3
20718;20979;2
20718;20985;2
20718;21035;2
20718;21164;2
20718;21166;3
20718;21175;2
20718;21181;2
20718;21192;2
20718;21213;2
20718;21216;3
20718;21218;3
20718;21238;3
20718;21239;2
20718;21240;2
20718;21242;3
20718;21243;2
20718;21249;3
20718;21340;2
20718;21374;2
20718;21380;2
20718;21407;2
20718;21429;2
20718;21531;2
20718;21537;2
20718;21539;2
20718;21559;2
20718;21561;2
20718;21615;2
20718;21619;2
20718;21620;2
20718;21623;2
20718;21704;2
20718;21714;2
20718;21715;2
20718;21718;3
20718;21731;2
20718;21749;2
20718;21754;3
20718;21755;2
20718;21756;2
20718;21790;2
20718;21792;2
20718;21843;2
20718;21889;2
20718;21891;2
20718;21896;2
20718;21899;2
20718;21901;2
20718;21907;3
20718;21908;2
20718;21928;3
20718;21929;2
20718;21932;6
20718;21933;5
20718;21934;3
20718;21935;4
20718;21936;6
20718;21937;2
20718;21974;2
20718;21976;2
20718;21980;2
20718;22078;2
20718;22079;3
20718;22081;2
20718;22083;2
20718;22084;2
20718;22094;2
20718;22098;3
20718;22114;2
20718;22127;2
20718;22147;2
20718;22149;2
20718;22173;2
20718;22191;2
20718;22249;2
20718;22256;2
20718;22258;2
20718;22276;2
20718;22278;2
20718;22315;2
20718;22329;2
20718;22352;2
20718;22355;6
20718;22356;2
20718;22371;2
20718;22376;2
20718;22379;3
20718;22380;3
20718;22381;3
20718;22382;4
20718;22383;7
20718;22384;6
20718;22386;4
20718;22413;2
20718;22427;3
20718;22429;2
20718;22437;2
20718;22467;3
20718;22478;2
20718;22498;2
20718;22505;2
20718;22507;2
20718;22508;3
20718;22526;2
20718;22551;2
20718;22554;3
20718;22561;2
20718;22564;2
20718;22567;2
20718;22578;2
20718;22579;2
20718;22585;2
20718;22607;2
20718;22616;3
20718;22617;2
20718;22622;2
20718;22624;4
20718;22625;4
20718;22632;2
20718;22633;2
20718;22637;2
20718;22644;2
20718;22645;2
20718;22652;2
20718;22662;2
20718;22667;3
20718;22669;2
20718;22692;2
20718;22723;2
20718;22766;2
20718;22776;4
20718;22796;2
20718;22799;2
20718;22898;2
20718;22900;2
20718;22908;2
20718;22913;2
20718;22914;2
20718;22925;2
20718;22939;2
20718;22963;2
20718;22964;2
20718;22965;2
20718;22966;2
20718;22989;2
20718;23109;2
20718;23184;2
20718;23192;2
20718;23194;2
20718;23199;3
20718;23200;2
20718;23201;4
20718;23202;4
20718;23203;3
20718;23204;5
20718;23205;3
20718;23206;3
20718;23208;2
20718;23209;5
20718;23240;2
20718;23245;2
20718;23254;4
20718;23255;2
20718;23256;4
20718;23284;3
20718;23300;3
20718;23302;2
20718;23329;2
20718;23332;2
20718;23333;2
20718;23344;2
20718;23412;2
20718;23439;2
20718;23501;2
20718;35970;2
20718;48138;2
20718;48187;3
20718;48188;2
20718;71459;4
20718;72741;2
20718;72819;2
20718;82482;3
20718;82483;2
20718;82583;2
20718;84375;2
20718;84378;3
20718;84380;3
20718;84755;2
20718;84946;3
20718;85066;2
20718;85152;2
20718;17107D;2
20718;47590B;2
20718;72807B;2
20718;84509A;3
20718;84596B;3
20718;84596F;3
20718;84970S;2
20718;85099C;5
20718;85099F;2
20719;10125;2
20719;20658;2
20719;20711;3
20719;20712;7
20719;20713;4
20719;20718;5
20719;20723;4
20719;20724;16
20719;20725;4
20719;20726;5
20719;20727;2
20719;20728;8
20719;20749;4
20719;20750;3
20719;20973;4
20719;20974;2
20719;20975;2
20719;20977;2
20719;20979;2
20719;20981;2
20719;21055;2
20719;21210;2
20719;21240;2
20719;21249;3
20719;21260;2
20719;21411;2
20719;21429;2
20719;21481;4
20719;21484;2
20719;21578;2
20719;21621;2
20719;21731;4
20719;21746;2
20719;21754;2
20719;21755;2
20719;21791;2
20719;21888;3
20719;21892;2
20719;21929;5
20719;21931;3
20719;21932;2
20719;21933;2
20719;21934;2
20719;21935;5
20719;21936;2
20719;21980;2
20719;21981;2
20719;22115;2
20719;22149;3
20719;22150;3
20719;22167;2
20719;22274;2
20719;22279;2
20719;22320;2
20719;22326;6
20719;22349;2
20719;22355;11
20719;22356;9
20719;22371;2
20719;22372;2
20719;22382;3
20719;22383;3
20719;22431;3
20719;22432;4
20719;22433;2
20719;22464;2
20719;22522;2
20719;22523;2
20719;22530;2
20719;22534;2
20719;22551;4
20719;22554;4
20719;22555;2
20719;22578;2
20719;22595;2
20719;22619;2
20719;22620;2
20719;22621;3
20719;22629;2
20719;22632;3
20719;22633;2
20719;22634;2
20719;22635;2
20719;22637;2
20719;22661;8
20719;22662;2
20719;22700;2
20719;22744;2
20719;22751;2
20719;22840;2
20719;22898;2
20719;22915;2
20719;22939;2
20719;22941;2
20719;22964;2
20719;23077;2
20719;23082;2
20719;23108;2
20719;23165;2
20719;23199;3
20719;23200;4
20719;23201;4
20719;23202;3
20719;23203;3
20719;23204;7
20719;23205;5
20719;23206;3
20719;23207;2
20719;23208;2
20719;23209;4
20719;23247;2
20719;23289;2
20719;23290;2
20719;23343;2
20719;23344;2
20719;23367;2
20719;23388;2
20719;23389;2
20719;23390;2
20719;79321;2
20719;47590A;2
20719;85099C;2
20723;15036;2
20723;20713;2
20723;20717;8
20723;20718;3
20723;20719;4
20723;20724;5
20723;20725;6
20723;20726;4
20723;20727;5
20723;20728;7
20723;21172;2
20723;21326;2
20723;21407;2
20723;21749;2
20723;21754;2
20723;21932;4
20723;21936;4
20723;21937;2
20723;21980;3
20723;21985;2
20723;21986;2
20723;22075;2
20723;22092;2
20723;22231;2
20723;22270;2
20723;22288;2
20723;22352;2
20723;22355;5
20723;22356;6
20723;22379;2
20723;22381;3
20723;22382;5
20723;22383;2
20723;22384;4
